用户,是否看过,评分,评论时间,有用数,评论
失格艺人,看过,很差,2019-02-08 03:01:51,396,八组吹得我忍不住去看了午夜场，实在是失望，特效粗糙，台词幼稚，人设肤浅，剧情无聊，刻意煽情……wtf，被口碑逆袭营销路线套路了。一星给全片最佳扮演者——空间站控制系统Moss！地球都快毁灭了，只有Moss在扮演着科幻片的角色，其他人都还想着回家过年:)“moss从未叛变”全剧最苏
Evarnold,看过,推荐,2019-02-07 18:28:16,134,《流浪地球》已经解决的问题：1.解决了国产商业科幻电影的自信心问题，由此国产科幻通往投资和市场的大门敞开。2.铲除了刘慈欣这个宝库通往顶级商业运营的障碍。3.减轻了以往类似文本的民族性与国际性非此即彼的尴尬，提供了一种大部分国人能理性接受的解决方案，国际上能不能接受目前还不重要。4.培养了一支能继续做下去的技术团队。基于以上四点，《流浪地球》足以留史，功德无量。《流浪地球》还没解决的问题：1.特效与视听语言的结合问题。特效会做了，也形成了自己的办法和思路。接下来要探索怎么引导观众去看画面，怎么在视听上做好情绪的收与放。2.宇宙题材不可避免要学会怎么更真实地展现空间与时间。近与远的对比，大与小的对比。宇宙有多可怕，人与天斗的精神才有多可贵。这两个没解决的问题，好莱坞也没多少人能解决。哈哈。
囧叔,看过,推荐,2019-01-20 15:36:20,217,看过超前电影场，泪点很多，主要在片头片尾上，前头写着“原著：刘慈欣”，片尾直接围绕一本《流浪地球》原著做了一段蛮带感的CG，而大刘就坐在前排，经历着自己的第一次。我没收钱，实名打四星，不是友情转发，跟大刘和郭帆都没有友情。
国王KING,看过,力荐,2019-02-07 01:06:07,212,燃到飙泪的地球救援，绝望与希望的救赎之路。更重要的是，这是中！国！科！幻！电！影！
傻冒叔,看过,还行,2019-02-06 21:11:04,187,题材够宏大，特效够震撼，但是传达出的那种价值观让我浑身不舒服。
前苏联游魂,看过,还行,2019-01-11 17:03:15,197,"1.80%末日灾难+19.9%太空歌剧+0.1%赛博朋克，执行不可能完成的任务。从世界观打造和特效来说比预期好太多，小毛病有，大方向是国产科幻片的一次突破。

2.同声传译、春季设定这些点考虑得很细致，甚至很多点感动到了我，但是节奏有问题，煽情点太多，这个情绪还没推向高潮，紧接着来了别的。饰演朵朵的演员的演技、电影台词太差了，每次旁白出现我都希望他闭嘴。总体值得鼓励。

3.郭帆自己也说，本来想参考《星际穿越》，结果发现“美学上想要达到中国观众语境的包装太难了”，所以在实际操作中，最有参考价值的是《银翼杀手》。因此观众能发现地下城的景观是有赛博朋克影子的，但郭帆把它本土化得很好，没有香港的感觉，更内地。“亲人两行泪”是个惊喜点。"
mumudancing,看过,推荐,2019-02-06 20:04:28,99,真的，就是没有美国人。
男娼起义,看过,2019-01-28 20:14:00, ,125,北京的天空哪能看到星星啊
子戈,看过,还行,2019-02-08 15:32:30,134,"一匹披着科幻外衣的战狼，一场打着地球主义旗号的爱国主义救援行动。
空有一个科幻设定，缺乏该设定下的大量社会生活和人性细节，使得该设定成了一种强制概念，甚至无异于架空。
最后的成片其实与科幻无关，只是换了模样的限时救援，真的没必要吹上天。
工业上的意义值得肯定，那就肯定。说是中国的科幻元年，还差一步。"
老袁,看过,还行,2019-02-09 16:30:46,97,特效没什么好挑剔的，但科幻电影也不是只有特效吧。文戏太硬，像一只没炖软的鸡。熟是熟了，但吃着太累，吃完还消化不良。在男主的衬托下，吴京的表演可以说得上是真挚动人了。（我爱屈楚萧！
Paco,看过,还行,2019-02-14 18:22:49,52,3.5。歌颂“集体”但不歌颂集体主义，这个核心从韩朵朵成为“希望”符号引领世界性同心同力、而“权威”明确给予了所有人选择公私的权利起，就已经圆满输出了——这是我选择拥抱《流浪地球》最重要的原因：在一言难尽的美学和概念杂糅之外，这是真正值得骄傲的那份中国特色。文本上的这一抹辩证之光，无论是对比位于天平两端的《红海》和《战狼》，还是放眼到新世纪的华语工业创作，都是在题材、视效之外同样值得珍视，且不可忽视的一点。吴京的角色如果最后能多一点《星际穿越》式的“知性”权衡，少一点燃情为先的无畏，这层包裹在强国外壳下的修正表意一定会更加完美。再说其他基本就都是赘述了，认同没什么好黑，但也坚决反对黑不得。
雨前羽街,看过,推荐,2019-01-28 20:36:21,172,保守点儿说可能是我国前后5年内的科幻电影高峰了
颜若,看过,力荐,2021-02-21 03:28:47,87,复联四8.5 流浪地球7.8 这评分怎么看怎么离谱，外国的月亮比较圆是么？
张劳动,看过,力荐,2019-02-06 01:49:06,197,中国科幻电影都可以了 ，留给中国男足的时间不多了。
肥树,看过,力荐,2019-02-07 01:41:21,53,标准定这么高，给国内科幻同行留点饭吃啊
Redux,看过,较差,2019-02-06 18:43:19,228,问题太多了，其中最受不了后期配音连口型都对不上。人类才是原罪，不如灭绝了的好，还宇宙一个清静
御风飞行,看过,较差,2019-02-05 17:39:17,352,对不起，不好看，国产科幻片任重而道远。你说一个没受过任何训练的小屁孩顶着主角光环叫嚣着“哥是个天才”拯救了整个地球，我还想说姐上辈子拯救了整个银河系呢！
老阿飞—故园,看过,推荐,2019-02-05 23:08:10,60,跟看《白蛇缘起》是一样的心情，开心。画面质量国际水平，成片整体相当完整，诚意绝对接收到了，如果这是起点，那相当高了，说是中国科幻电影元年，没问题。流浪地球的剧本本身没有大问题~比较标准的类型片流程，最后的多重转折也有颇出人意料的地方，很多属于直男的浪漫（这里是褒义）让人颇心潮澎湃。有些问题，比如开头进的太快了，铺垫还是不太够，各种意义上的不够；群戏有点失衡，配角太多，刻画分散，导致大多酱油，吴孟达这个角色作用也弱了；大部分非推进情节的台词都比较弱，尤其是朵朵的全球广播那里太口号了，有些尴尬，这里其实是煽情点，要么热血，要么走情感，应该效果都比现在要好；剪辑部分，有一些情节点比较乱，也有一些bug。但是流浪地球值得7-8分，如果这是好莱坞片，有6分。最后说一句，打一星的朋友，真的有点过分了。
魏晓波,看过,较差,2019-02-09 01:52:14,69,所有说明性的信息都要通过人说出来，这也太低端了。看到一个什么东西，马上让人说一下，这是个什么什么，多高多长；遇到一个什么危险，找人说，前面是什么危险；人物之间的关系，也都是我不用你关心我这种对白。。。假如这些都能原谅，圆球方向盘是怎么回事。。能用吗。。。。。还什么科幻元年、硬核。。荒谬。
西卡里奥,看过,较差,2019-02-06 18:49:00,215,妹妹开着全球广播声情并茂地发表了一番个人感悟心灵鸡汤后，外国人纷纷落下泪水，鸡血充满身去援助。至此此片苦力维持撑着的“大片”感终于回到了本来的小品面目。多次连贯的旋转镜头被剪碎切到满是机械堆砌的镜头很短时间，还没看清又剪开，几个镜头后又剪回来，你剪辑是干什么呢？？？
bookbug,看过,还行,2019-02-09 19:12:23,46,如果不走煽情路线，打分可以高一点，因为真正能打动人心的东西从来不需要煽情。故事是大刘的，灾难元素和拯救情结是几乎所有科幻电影的，情法理各行其道秩序井然的价值观冲突是好莱坞的，理论内核则是有点经不起推敲的。然而对于瞄准国内市场的电影而言已经是成功的了。可见人民多么需要科幻，中国又多么缺乏科幻，不论是土壤还是精神。
su27根本就没有,看过,力荐,2019-01-28 21:29:08,276,好看！完全不逊好莱坞一流科幻片，终于国产科幻大片也有今天了。设定，故事，美术，一切都太刘慈欣了，原汁原味的重工业大尺度冷硬中国风大刘科幻。
Neroat,看过,还行,2019-02-07 16:43:57,79,故事脉络：太阳膨胀即将吞噬地球→人类团结把地球推离太阳系→推离过程地球被木星吸住即将分解→众人合力把木星点燃推开地球→成功。特效很好但剧情真的太烂。这片子最惊奇的是不像其他科幻片是抛弃地球另选家园，而是人类带着地球跑。户口演技太差人设也不行还特装逼，看得我想暴打他的狗头，不过其他演员都不是太出彩，煽情有点尴尬但是整个立意很好。三星半。
董筱珊,看过,力荐,2019-01-20 17:09:33,327,2019.01.20，No.9，CBD万达，刘慈欣亲友场超前观影会。需要平复一下激动的心情，整理好想说的话，因为想说的太多太多，迟一些吧。简而言之就是，我要吹爆《流浪地球》！我不是科幻粉，甚至也不是大刘粉，但是看《流浪地球》的时候一直在想，卧槽我特么终于可以拍着胸脯摸着良心让亲朋好友们去看，因为这部电影真的太特么牛逼了！特别特别稳，重新定义中国大片，重新定义中国电影工业水准，中国科幻电影第一炮绝对可以打响了！郭帆导演成了！向参与过《流浪地球》创作过程的全体人员致敬，所有人都在经历中国科幻和中国电影的里程碑！
hidecloud,看过,力荐,2019-02-05 10:58:13,131,作为一个三十年的科幻迷，开场五分钟就开始止不住激动的流泪，直到片尾制作名单滚动完毕，泪水就没停过。不愿意错过任何细节，想再刷十次。
仅此youhuan,看过,较差,2019-02-05 19:57:57,245,"5.0灾难，全方面的。
1:这种大远景，蒙层雾的特效可能能糊弄很多人，但是电影工业又不止于特效，我妈妈都能看出的糟糕剪辑和嘈杂配乐是被无视了吗?
2:9102年了，一部电影居然还全程用配音，导演不愧是青春片出身，电影实在是充满“青春活力”了呢!这个时候就要夸夸吴京了，真的是救场的。
3:剧情如同儿戏，设定各种不合理，尴煽尴燃真的不可取。
解决不了以上的问题，谈何电影工业，不过既然你们愿意说这是我们的科幻元年，那他就是吧，whatever了。"
赫恩曼尼,看过,力荐,2019-02-05 19:51:25,94,刘慈欣可以封神了。太好看了。
种瓜得瓜,看过,较差,2019-02-12 01:16:44,84,不鼓励了。解决方案跟玩一样。中国人不遵守规则的习惯在未来哪怕在地球流浪时都没有任何改变，这比人类灭亡还绝望。全世界的科学家都不如一个年轻人的灵光一闪，抗日神剧都只能靠边。一样是撞击，对比下普罗米修斯黑人船长撞击工程师飞船那一下，哪有那么多废话
三丰SF,看过,力荐,2019-02-05 03:00:28,83,很多镜头一出来就战栗了，科幻之魂持续燃烧。郭帆导演团队太专业了，为中国科幻影视工业树起一根很高的标杆。其他不说，只说一点，这部片里国际化程度和本土融合度处理得刚刚好。郭导说的“拍本土科幻片最难的是信任问题”，现在所有人都终于相信中国人是可以做好我们自己的科幻大片的！
Favillae,看过,还行,2019-02-05 14:47:36,139,一部普通末世灾难片，毫无悲剧感，无论杭州地下城被岩浆吞没的35万人还是留在地表被牺牲的35亿人都只是宏大叙事下苍白的数字背景，为主角一家做陪衬的，包括所有配角都仅止于陪衬。场景还过得去。但是人物基本毫无亮点乏善可陈，让我印象最好的是被坑了的姥爷，这也秉承了大刘小说的特色。主角兄妹里的哥哥让我想一脚踹死，为啥这种片让个中二病熊孩子当主角啊，你哪怕让个类似章北海的上啊，妹妹的作用大概就是让她在最后的全球广播频道里念一篇幼稚尬煽让人捂脸的小学生命题作文。还有那个一声不吭打爆火石的女队员，完全是三体里女性角色的代表啊。最大的毛病就是乡土味+煽情泛滥了。最后，作为贺岁片我带我娘去看了，看完后我娘说不好看TT
飞鸟凉,看过,还行,2019-02-06 20:02:02,60,“地球都你的了，随便吧。”“毁灭吧，赶紧的，累了。”
lowdive,看过,力荐,2019-02-13 13:02:39,27,看完了终于可以说几句了，但我只代表个人的观影体验：我给过星际穿越五星，湮灭、降临和地心引力都给了四颗星，那么流浪地球在我这就肯定有四星半。电影放映之前还放了阿丽塔和哥斯拉的预告片，好莱坞的这些套路我真的受得够够的了，为了这个给流浪地球再加半颗星！
乌鸦乌鸦,看过,推荐,2019-02-10 08:10:22,38,优点和缺点都很好莱坞，为什么至今没看到“魔改”这个词？好莱坞大片已经四平八稳到，所有反派都是虚构人物，且都是个人品质恶劣。本片的坏人竟然是木星！没有一个人类反派，这是求生欲多强啊？
渡口无边,看过,还行,2019-02-05 09:58:12,80,所谓的中国首部科幻姗姗来迟，诞生的也只是一个看似工业上成熟而内核依然幼稚的巨婴。命题庞大叙事羸弱，视点的格局也特小，从头开始就踏入煽情尴尬的步调，人物动机紊乱，更别说糟糕的台词和末尾的演讲稿。在涉及到人类生存困境的时候，又全然是个人的私心和情绪化的鲁莽赌博，太儿戏了。科幻只是表层，完全没有渗透到细节设定和人道思想的深度。全球化的救援行动中外国部队全盘缺席，空间站的呈现也只有电话里的联合政府。回看《2001》、《星际穿越》、《地心引力》、《火星救援》这些片子，一直在谦逊地思考生命之于人、人之于宇宙的三元关系，从中以小见大。而《流浪地球》就是人定胜天，一切的理论推演都抵不过满腔热血，到底是私心还是牺牲精神作者自己都没理清，这些种种，也实难以“硬”科幻号称了。
