用户,是否看过,评分,评论时间,有用数,评论
王写写,看过,还行,2020-08-15 01:07:14,42,非常遗憾，这是一部具有巨大观赏价值和历史意义的作品，却因为割裂和不完整而无法成为杰作。升旗前后判若两片，情感和戏剧性严重割裂。升旗前完美无瑕，揭示出电影作为一种展示的自在性，无须强力设计，无须因果交代，呈现本身就具有磅礴能量。如果这是爱国教育，我愿意全盘接受并感动。但在升旗之后，一切张力不复存在，呈现看似升级为更精确的叙事，实际轰碎了之前构建起的情境氛围，消失的角色，庸碌的动作和淡去的景观导致情感的巨大落差。我也不喜欢白马与赵云的幻境，仍是因为高密度的呈现本身，就已足够表达美好被践踏后的绝望，体现战争的荒谬与残忍，超越性的象征元素反而赘余。我们都知道这部影片经历了什么，但确实无力也无意去细究那些因素，只能忠实于自己最终所看到的影像。另外，电影建立的观看-观看/表演-表演的递进关系值得仔细回味
次等水货,看过,力荐,2020-08-14 15:24:35,217,可以看得出《八佰》早在剧本阶段就理顺了叙事节奏，加上拍摄时把控得当，做到了步步为营，成片的叙事也就特别稳。电影是群戏，能被记住的角色多达十几二十个，却一点不凌乱，很多情节点通过个体以及几个群体间自由切换的视角下得以完整顺畅呈现，临场感也被大大增强了。不得不说，管虎为这个故事选取的视角以及所做的视角转换是一剂叙事的良药。
张劳动,看过,推荐,2020-08-22 03:03:07,68,不是战争爽片，《八佰》最大的意义我认为是对国民性的思考，导演管虎用心营造的世界不止是一场攻防，是大学教授最后拿起来复枪射击的冲动。起来，不愿做亡国奴的人们。用一句诗很贴切“商女不知亡国恨，隔江犹唱后庭花”。
飞侠式拼搏,看过,还行,2020-08-15 00:08:56,82,"电审故字[2019]第800号。
枪林弹雨、尸横遍野，真实震撼、残酷血腥。不吹嘘自己，不弱化敌人，有英勇抗敌，有胆怯逃跑，这才是国产战争片该有的样子。
“北岸地狱、南岸天堂”的战争史奇观，两岸互望，强烈对比增强了戏剧性，也令人感慨战争的荒诞。
地狱的壮士坚守仓库，天堂的民众心系战场。垃圾桥小伙舍身拉线，苏州河姑娘冒死送旗。跳楼自爆、身体护旗、集体冲桥，一幕幕血与肉的悲壮惨烈，让人潸然泪下。
电影制作上无疑是国内顶尖，摄影、调度等极为出色。不足的是煽情过头，部分显得有些杂乱，后半段过于仓促。群像塑造方面存在扁平化、工具人等问题。戏曲、白马等意象使用次数过多，以及删减致使某些地方明显不连贯。
战争的背后虽是政治，但浴血奋战的都是爱国壮士。昔日残垣断壁，如今高楼大厦，但历史会记住这里，记住这些人。"
无机客,看过,力荐,2020-08-14 22:04:40,55,個人覺得印象最深的，還是那個看賭場的江湖中人刀子，按下血手印，對著青紅幫大佬一叩首，義無反顧地沖出去。
郭连凯,看过,推荐,2020-08-18 21:26:53,45,配乐、情绪、人物的无止境堆叠造成了现在的拧巴观感，要说感动吧，就好像在观众眼前切洋葱一样，确实够催泪，但仔细想想这一切都又好像太过于刻意和廉价。至于删减，让原本还算平衡的人物和剧情变得有些支离破碎，更重要的是没发现太多必须要删减的原因。总之是一部技术水平上达标且国内顶尖，但不能细琢磨的一部“爱国主义大片”，爱国没什么不好的，关键是不能拿这种情绪当作催泪瓦斯一样的工具。
seveniver,看过,还行,2020-08-22 20:37:03,90,意象太多稍微显得有点杂了，群像的弧光也没有表现完全，前面剧情和拍摄是真的还可以但架不住最后的烂尾，群众冲破栅栏把路堵住就为了树个大拇指属实太艺术了欣赏不来还有点想笑。
獨孤島主,看过,力荐,2020-08-15 11:04:13,52,据说，那个无从见识的足版信息量更丰富，但没见过，只能当不存在。《八佰》之于中国电影类型片工业水准来说意义相对比各种围绕意识形态的争议要来得重要，影片里有一种汹涌的气象，尤其在将观众的视点退到南岸群像的时候，在一部国产战争片里第一次感受到“冲啊”这两个字别开生面的意涵，还是挺出乎意料的，在一场面子游戏里，由无意识闯入者到家国捍卫军及至最后成为个体人格尊严的保卫士，甚至超越了“同仇敌忾”的叙事线性逻辑，更不避讳表现始终懦弱的普通人。缺点是（就公映版本而言）巴蜀会馆青年戏铺得不太足，张译的戏又铺得太满，杨惠敏太来去如风，长坂坡的意象始终停留在意象。没有旗子的大特写似乎也并没什么损失，反而避免了影片成为另一种极端的深蓝主旋律。
大音希声,看过,力荐,2020-08-21 22:55:49,104,祖国再繁华，都是先人坚守下来的。国旗不能倒。
后自愈,看过,推荐,2020-08-14 15:13:43,45,快速的节奏和恢弘的场面，但是管虎拍的不止是一部商业片，更是拍人性和战争本身，没有哪个突出的英雄或者小人物，这点和《敦克尔刻》是一样的。几处因删减而明显衔接的问题被快节奏掩盖了过去，护旗段落着实催泪也着实可惜，总觉得差了一口气，不过能看出是挣扎之中做到最好了，其中的意识形态也尽可能的降到了最低。战争背后是政治，电影也是。
大海里的针,看过,力荐,2020-08-14 22:33:15,84,应该是年度最佳了，没有之一。虽然对这段历史已经了解够多了，看到一些场景还是热泪盈眶，麻木的国民需要英雄的鲜血来唤醒，最后一段现代上海的镜头，很俗，但是太戳人了，谢团长，你们没有白白牺牲！另外，不用担心删减，该有的都有，也不用担心历史观出错，龙标直接是第800号。这部片子可以用完美来形容了，战争场面的调度，演员的演技，配乐气氛的烘托，无可挑剔。八佰这个故事就很有戏剧性，悲壮的爱国情怀，这与意识形态无关，和斯巴达三百勇士一样，是人类历史中共通的情感，希望全世界的华人都能看看。
yuan,看过,较差,2020-08-14 23:03:56,58,你叫得上名字的油腻爹味男演员都到齐了。
Gertrude,看过,推荐,2020-08-14 22:12:11,57,苏州河对岸都是操着京片子上海话的上等人，这边湖北二等公民当肉盾……哈哈哈哈太合时宜了
巴门上校在柏林,看过,还行,2020-08-14 23:47:39,44,这是一场拿基层士兵生命作赌注，作秀给洋人看的战争，不值得自豪。然而，国军基层士兵的热血抗战，是可歌可泣的，值得我们纪念，这衬托的不是国民党当局和上层官僚的光荣，而是腐败与无能。
草威,看过,2020-08-14 22:18:09, ,33,其实只要看看这段历史，再结合一下现实，就知道这个剧本有多难写，基本就是平地抠饼。这种电影，能拍出来就是胜利吧。
一口大井子,看过,推荐,2020-08-14 13:37:24,79,可以和《我和我的祖国》中的第一个故事形成一体两面，都是升旗，但就因为旗子不同有了完全不同的遭遇，在这样表现民族意志的影片面前更显讽刺，这么多年过去了，依然无法叫醒沉睡的人，管虎还是稳的，也确实不容易，已经尽可能地保证影片完整了。
巴伐利亞酒神,看过,推荐,2020-08-14 23:07:13,36,虽然只有青天没有白日了，但这个片四星还是有的。
焦,看过,较差,2020-08-14 21:51:41,67,这期跑男太贵了……
齐木楠雄的山鸡,看过,推荐,2020-08-19 22:16:18,60,单说电影，拍的真不错，演员表演和剧作都在线，电影本身也没有歪屁股的情节。但是按理说能拍出这片的导演，对孙元良和孙后面的人是什么性质应该很有逼数的，管虎艺术与现实的分裂让我极度困惑
Uyoeigt,看过,较差,2020-08-21 17:21:18,127,#mood swinger  就是前一秒我还觉得有点感动后一秒立马觉得莫名其妙
阿丽丝,看过,还行,2020-08-15 09:12:10,54,即便是最好的妥协也未必能说就是最好的结果。不知道160分钟的原版如何，至少从现有的结果看来，在影片内部产生了令人不适的割裂感，被审查扼住的那部分声音，成了无声但并没有缺位的自我否定式的抗议，跳楼和护旗戏原本的悲壮变成了虚妄和徒劳，而黄晓明的眼泪和白马一样非但不浪漫还成了虚伪的矫饰，这是一段被精修的历史，不被尊重的牺牲，被食言的纪念，再多的字幕再精致的画面和音效都无法掩盖这个事实带来的憋屈和悲愤。制作和摄影都在水准之上，但是地基就是虚的，一部立场暧昧的好看的电影，某种程度说来甚至不如烂片。造成这部电影现在面貌的背后原因，令人窒息。
谢谢你们的鱼,看过,还行,2020-08-14 22:11:32,59,即使是国军抗战也逃不出主旋律的创作框架呀，不知道是因为删减还是本身的剧本，一个个人物支离破碎，节奏拖沓，叙事混乱而没有重点，两个半小时的电影至少可以剪掉半小时，最后20分钟的煽情齁得要死。我知道本片的制作过程非常艰辛，但是看完之后真的是内心毫无波澜。
小萌果大队长,看过,推荐,2020-08-14 12:35:42,65,八百壮士的背水一战，也是电影复工的回归之战，很多意义不言而喻。演员群像，没有特别的主角，但人人又都是主角。王千源的倔强正义，杜淳的坚毅不屈，每个人都有自己的人物弧光，每个人都有让人触动的瞬间。先许国，再许家，千千万万一往无前的中国人才有了如今的平静和平安。非常感动。
一堵南墙,看过,还行,2020-08-14 23:05:10,69,不谈导演的智障操作，单说片子。总体是中规中矩的战争片，占了题材空白的甜头。场景以苏州河为界划为“乱”的战场和“安”的租界，两线视角交互自然，共同推进剧情，大场面的镜头调度水平令人惊艳，这是全片最出彩的地方。但全局叙述和人物刻画在有限时长里相互倾轧，太想要面面俱到却导致全员脸谱化，观众情绪很难落到具体人物上而只是被激昂的配乐和画面填充感官，有快感，没余韵。说实话有点可惜这些好演员。可以清晰感到被剪掉的十多分钟对剧情节奏的影响，没头没脑的直线人物有些冗杂，原本就被接连不断的战争画面冲得七零八落的情绪还要分一些在这些人物上，让观感很难跟剧情一起进入高潮。总体上，可以一看，片子的调度能力是这两年大陆院线看过的最好的，但期望别太大就行。
数羊数鸡数星星,看过,力荐,2021-01-09 01:07:02,0,“让人说话，天塌不了”
Paco,看过,还行,2020-08-18 01:32:43,26,3.5。喜欢焦点变换的逻辑，几乎是一种能量传递的可视。时隔几小时回味起来，领先于其他的反而是一种工业之美，或许就说明还是有问题的。→8.24 二刷。
居无间,看过,还行,2020-08-21 10:24:03,41,视点问题太太太大了。上映不易，多说说优点。全景式战争片做成这样已经很丰富了。核心设计——国际租界（天堂）与四行仓库（地狱）的对比，一方面能突出抵抗的惨烈、悲壮和荒诞；另一方面，正是战士们的英勇，才从地狱里掘出了信念之火，感化了天堂的看客与注视者。英雄的牺牲有一种感召的力量，从而让怯懦之人递过烛火，铸就了前赴后继的抗战之魂。群像塑造挺成功。必须要提一下端午，如果说谢晋元是这场战役的灵魂，那端午就是这部电影的灵魂。欧豪的表演也很好，未来可期。
姜小白,看过,推荐,2020-08-21 17:24:13,75,专门约了同样喜欢《团长》的大学室友一起看的，老算盘、瓜怂、羊拐身上的人性流动跟战友情很生动，真挚感人，其它方面都中等但够吸引人。特别年轻的时候也热血冲动，想不通为什么有人能隔岸观火不反抗；现在大了，才理解反抗的前提是明白反抗的是什么，以及想通为什么要反抗，这一步的难度不输给冲锋。勇敢、善良、坚韧的人都会最先牺牲，真正的民族性是留下来的大多数，如何让大多数明白反抗的是什么，不容易。同理只要大多数冷漠，一条河隔着战火麻将桌就支得起来，这是如今的你我。结局煽情的过于电视剧风格了，瓜怂那段唱的不够好，但全片配的鼓声很出众。看戏，是我辈最擅长的，导演比较收敛了最后老算盘都站起来了。
天马星,看过,推荐,2020-08-14 12:28:05,56,一河之隔，便是生死，百米之岸，故人安在？
西帕克,看过,推荐,2020-08-15 10:24:48,28,以逃兵的视角切入四行仓库保卫战的大历史，真正跳脱出了国内战争片常见的宏大叙事。几位主角各有特点，英雄与凡人共同组成了近些年来国产电影最令人印象深刻的群戏。管虎拍出了这场战争的荒诞感，苏州河两岸天堂地狱两极的人们互相观看，整个战役则是一场更大的“政治秀”。战士以命搭台，守护一个已然逝去的理念，全世界旁观，却并不会真正出手相助。当剧情慢慢从群戏转向谢晋元个人的挣扎时，也走向了一场终极拷问，知道了“明朝是怎么灭亡的”，知道了此战已败，那还能改变现实吗？没有回答，只能留给历史评说。
蒋能杰,看过,推荐,2020-08-21 22:42:27,31,看到鼻子酸酸的，硬是没让他出来。
且放白鹿青崖间,看过,推荐,2020-11-03 11:14:58,0,为了某些目的，刻意回避历史，连一部遮遮掩掩的影片都要下线，这才是历史虚无主义。
妳的世界几点,看过,还行,2020-08-14 22:26:41,68,啥也别说了，我只愿意看到我所相信的。郑恺抱着炸药包那一跳堪称是我年度最佳电影瞬间。
翻滚吧！蛋堡,看过,推荐,2020-08-14 13:33:53,41,震撼又硬核的战争场面，第一秒就把你拉进炼狱般的枪林弹雨。仓库与租界两岸的对立，共同构成一幅战争时期众生相。这里不只是光正伟岸的猛士，怯懦怕死的逃兵反倒让残酷与疼痛更真实。战争与戏台的呼应无疑拔高了立意——在政治面前，人永远是牺牲品。
子非魚,看过,推荐,2020-08-21 20:45:34,93,“国人皆如此 倭寇何敢”令人动容的电影哭了好几回，孤军奋战的四百多战士英勇就义让人振奋！
Enlightening,看过,还行,2020-08-14 23:03:55,36,从全片最开始的战栗，到最后一个镜头时的身心俱疲，《八佰》仍未走出中国商业片剧作薄弱的通病——观众能感受到节奏确有起伏，但零散的叙事和对操纵观众情绪的过急已将高潮的力量消耗殆尽。有很多闪光点——黑幕时老者的软侬吴语、飞奔的白马、小湖北一夫当关万夫莫开的梦境、战士们互相移交的家书，这些充满人性力量的灵光不幸地成为影片的布景，而占据叙事焦点的依然是“保家卫国—贪生怕死”的二元叙事。删减之恶更不必说，升旗镜头惯用的仰拍特写悉数消失，无论内景还是外景，只有游离在大远景别且被虚焦的青天白日旗。不是最好的电影，但是是最真切最痛苦最值得铭记的历史，法西斯可耻，保卫人民者不朽。
托尼·王大拿,看过,较差,2020-08-26 18:21:06,37,腻得像一块娇艳欲滴的大肥膘，个中角色依旧是臆造的符号，而未被降格/升格为真正的人。
女神的秋裤,看过,力荐,2020-08-14 22:28:20,42,正视历史，铭记历史！国家受尽欺负，问问你自己争不争气？
Die Katze,看过,还行,2020-08-16 10:33:08,35,演员个个不在状况之内。剧情的最大败笔就是不敢拍孤军营被日军接管后，剩下的将士们全部送去巴布亚新几内亚当劳工。
',看过,力荐,2020-08-21 18:41:17,32,讲到「上海的背后就是南京，难道让日本人占领上海、侵入南京吗？」，我感觉到影厅空气凝固。200821，南京门东银星菲林，和蓉。
阿道克,看过,还行,2020-08-17 08:47:02,38,拍了个岳飞的片，向秦桧致敬，基本就是这个意思
思路乐,看过,力荐,2020-08-14 22:31:54,144,【A－】该有的都有了，该对的也都对了。在华语电影制作工业化转型近乎完全的当下，奉献出了这样一部“无可挑剔”的电影，宣告着工业制作与文本创作的双重胜利，无论是华语影坛还是世界，都是顶流。苏州河两岸的对比远超我想象，是真正意义上的视觉奇观，几乎就是管虎为何选择四行仓库拍摄的答案，因为这样的制作规模需要这样一个视觉奇观来支撑。《八佰》早已证实了大陆电影工业的硬实力所在，但如此强盛的力量，仍然不免被体制所操控。更无情的是，你永远无法得知那些肉眼可见的瑕疵到底该怪罪于创作者还是审查。也正如影片结尾，在最催泪的部分戛然而止，字幕和镜头都在刻意规避他们的存在，无论是电影内还是体制内，他们都成为了无解的谜。
奇爱博士,看过,推荐,2020-08-14 23:46:55,32,管虎最佳
猪头妖怪,看过,较差,2020-08-22 19:08:15,32,比预想的还要难看。一半都是废戏，还有1/4是可笑的装腔作势。动不动就要全员整齐列队、长官居高念空话，这是审美问题；几块破铁皮硬说能防弹，结果逼得人排队当肉弹，这是常识问题；“你们都是受过教育的德械兵团”这种台词完全是编剧的能力问题；“将来要把旗帜插在富士山上”这个就是价值观的问题了。苏州河对岸的沪语和英语台词无一例外都是没有意义的环境噪音。总之，这400个人在导演眼里不过是400个内置血袋的道具。而这么一部电影，通篇所展现出来的浅薄和无能，也绝对不只是一句“审查”可以搪塞的。
阿历克斯,看过,推荐,2020-08-08 10:51:26,34,“战（电）争（影）的背后，都是政治”，点题了。旗子保留但被人工处理，护旗戏应该被相对弱化了，对岸的人物群像也被删减，结尾双线自断一臂，顿失气力，还有片头片尾的字幕...影片之外的事无法左右，遗憾很多，只可脑中自我完形，不过放在当下依然振奋人心。8.14晚二刷。
飞翔的小神勇,看过,推荐,2020-08-22 18:41:36,30,有特别好的表演，也有特别尴尬甚至出戏的表演，看到后面忍不住一直想：现在是你们闭眼前想象中的未来吗，我们是你们期望的样子吗
初音龙骑,看过,推荐,2020-08-14 23:59:20,31,"8分，本人看过的战争片很多，个人认为能拍成这样已经很好了，比《红海行动》、《金陵十三钗》强，和《集结号》差不多，不如《南京南京》。
我觉得某些人因为国民党的旗帜画面不清楚没特写就否定整部电影，实属不理智。我国之前一直讲国民党""假和平、真内战″到现在允许关于国民党抗战的电影公映，已经是一大进步了。
跟《血战钢锯岭》一样，虽然拍出了战争的血腥残酷，但部分剧情夸张煽情，对战争的伤害还是没有理解到《自己去看》(可能强人所难了)的地步，只能算一部佳片。"
沙老怪,看过,较差,2020-08-14 22:57:16,52,剧作太拉胯了，全片有股愣劲儿，很笨，最后都愣出萌感了。
帽子里的兔子,看过,较差,2020-08-14 22:17:08,39,我认为拍摄以写实为目标的战争片首先应当注意道德问题。要么让人物自己去看、自己去听，要么就站在一边，而不应当替人物去看、去听。子弹横飞，哪能从远处听清将死之人的呢喃？隔着一条河，又怎么听清对岸的歌声、看清对岸妓女的容貌？士兵听到的应该是模糊的歌声，看到的也应该是模糊的形象，“对岸”的缥缈也正在于此；视觉和听觉上的清晰，无异于站在对岸一起嘲讽守卫仓库的士兵。
冷杉,看过,较差,2020-08-24 18:03:32,15,拿观众当傻逼的电影。有佳句无佳章。一首歌里只有几个小节不错。通篇散乱碎。没人物。群像也不是这么拍的。剪辑一段段，没有整体节奏。常常刚看一分钟好戏，马上硬生生给你切走。烂戏却又臭又长。需要从头到尾重新改场，否则视听节奏极度断裂。混音有硬伤。音乐响度快把耳朵震聋了。卖了杜比全景声的票，实际效果是2.0广场舞低音炮。连最基本的声音空间都没有，开枪弹道都没混出来，不带这么糊弄观众吧！冲着有胆子拍这个题材，而且还那么苦逼，加一星。
五色全味,看过,2020-08-26 20:17:30, ,19,相比眾人守護著那塊面目模糊的旗幟，一個個高喊著跳下去捨身赴死的國軍同樣面目模糊，重點描寫的幾個皆是兵油子慫貨之流，像是一場自我檢查和制度檢查的苟合（以如此長的片長而言，群戲描寫其實十分符號和臉譜化，並不算成功）。唯一真實的只剩下血漿紛飛的賣慘帶來的仇恨和那些連對象也不敢言明的用力煽情，這就是我們的魔幻現實。
安德烈大叔,看过,推荐,2020-08-14 23:23:25,32,四行仓库保卫战在地理区位和战况时点所处的位置极为特殊，原初的历史本身就形成了很天然的戏剧矛盾和主义光环，它仅需要很少的文字就能展现，只要稍微关注过历史本身的人都能感知它。但在当前很现实的意识规训里，影像化的四行仓库保卫战只能顺应这个时代的主脉络去突出主义的光环。它好在用现代技术还原了战争景象（利于在当代普及），坏在紧紧抓住历史符号本身，尤其体现在对「对岸」的刻板刻画。当然那因审查刻意而来的字幕是最可笑的，简直是「此地无银三百两，隔壁王二不曾偷」，抗战的功过即使过了七八十年也是透彻的，不需要外国观察员。
朝阳区妻夫木聪,看过,还行,2020-08-15 02:51:27,28,当群戏来看的话线索涣散，想梳理一条兄弟俩的主线却又找不到合理的附着点，甚至很多人物的结局都十分潦草，不知是否是删减所致，几个小人物的转变也是有一点刻意的。全片始终在等一个情绪爆发的点，很遗憾直到最后都没等到。调度摄影都是一绝，工业水准也已做到极致。是好的宣传工具吗？未必见得；但一定是绝佳的呈现社会割裂的文本。炮火滔天和夜夜笙歌，冲锋陷阵与隔岸观火，历史的钟声飘过数十年，来到如今，在戏里戏外形成了一种讽刺又无奈的互文。我并不认为这是它能够呈现的最好样子，但似乎也很难再苛责更多了。
小伙队,看过,推荐,2020-08-14 22:44:48,27,被炸药包跳楼活生生逼出颤抖的眼泪的我在祈祷 分个级吧 不敢想象容血腥和煽情于浑然一体的顶级巨制片们会让观众变成啥样子……
陈裸,看过,还行,2020-08-14 22:17:17,59,还行吧，拍大场面没毛病，但导演审美实在太老土了…… 那白马，那白俄罗斯妓女我实在无力吐槽。八百壮士还是值得尊敬的！
魂,看过,力荐,2020-08-14 11:51:01,83,《八佰》是一部十分恢弘悲壮的影片，也可以说是真正制作成熟且质量上乘的(华语)商业大片。它从开场便表现出这类战争片中应有但鲜能体验到的浸入效果，使观众跟随主角们迅速身入其境。这种体验也让观众在不知不觉中深深陷入到影片极为强烈的情绪之中。它的宏大不单体现在战争场面上，还有其处理非常稳妥的群像表演上。最欣慰的是《八佰》避免了近年来中外市场过分不必要的噱头化。观众能够感受到这种完成度不是单依赖更多的投资就能砸出来的，更离不开一批持有较为前沿创作理念和思维的电影人所付出的努力。我们常被各种阻力磨走了对未来的信心与期待，但这些主创用行动让我们重拾希望。或许他们所做的也并不能真正改变什么，但可能就像影片一直在说的，哪怕只是次作秀，即使注定将失败，后人会铭记有那么一群人曾付出过的这一切。
夜第七章,看过,力荐,2020-08-14 23:15:57,29,疫情后第一次电影院观影。第一日，士兵们自报姓名和家乡，从西墙的豁口跳下去爆破日军掩体的那段，没忍住看哭。影片一下子就从宏大变得具体而细微，有血有肉了。心里也忍不住骂一句，妈的。有句台词印象深刻：“这个民族病了。”可能至今都没好吧，虽然我们有最好的、牺牲最多的人民。
团小纸,看过,推荐,2020-08-14 21:28:19,21,这是一场盛大而触动的人工演出，所有人都是主角也都是看客。但我看到义无反顾的自我牺牲时，就还是哭崩了，唯愿一切都不要走向最极端。希望你还是去电影院里亲自看一下这部电影，然后带着自己的思考和判断回到自己的生活。
恶魔的步调,看过,推荐,2020-08-14 22:03:51,24,最后从战场仓库镜头抬升航拍将之置于一个现代都市场景的收尾，就非常的《卑弥呼》《嗤笑伊右卫门》，但缺乏一段好的音乐去进行升华。
炜丶,看过,较差,2020-08-14 22:10:24,39,掐头去尾
左手右手,看过,力荐,2020-08-15 21:05:31,36,标准的商业化大片，全程看的非常感动。朋友笑称口罩是用来盛眼泪的，在郑恺带着一身炸弹毫不犹豫跳下去那一刻就开始泪流成河。很久没有放肆的在电影院哭一场了。明知道有去无回的战争，明知道守到底也是死的结局，太惨也太残酷了。终究租界也不再歌舞升平，白马载着骑士消散在烽烟战火之下，河两岸的人从互不打扰到融为一体，按下去的血手印，报出的籍贯姓名，这就是真实且英勇的，中国人。
lonestarstar,看过,2020-08-14 22:32:10, ,26,這片子都拍成這樣了，還能被禁，也是沒話說了。不過至少那面旗子跟那首歌曲還留了下來。
德卡的羊,看过,推荐,2020-08-14 22:11:55,22,75/100，一场创作者与观看者共谋的的图像仪式。苏州河是边界，前三日作为观看的租界目睹着对岸演绎的上演，戏曲成为一种互文。不断回避的旗帜，那是谁的目光？保护的到底是旗帜，还是作为眼睛的摄影机直视的权力。进入第四日，迟迟不灭的“放映机”灯火与试图冲破边界的“演员”闪烁着对叙事权力的渴望。但正如黄晓明饰演角色所言，一切需要留给后世评判，片尾赫然打出的字幕早已写明谁是最后的胜者。拉回如今的四行仓库，“我们的银幕”再次亮起，哪里会有绝对的真实。
邢队迷妹,看过,力荐,2020-08-14 15:56:29,84,一场全球转播又注定我为鱼肉的惨烈战役，一河相隔，一边日夜笙歌一边血流成河，电影有种让人身临其境的沉浸感，现在想起跳楼炸鬼子和轮班护旗的镜头还是又心痛又悲愤，兵油子端午老铁老算盘记者蓉姐童子军等小人物的刻画也让故事更立体和发人深省，而八佰壮士就是“寄意寒星荃不察，我以我血荐轩辕”的中华英雄！！因为英雄加一星！
大島,看过,力荐,2020-09-04 16:21:44,24,愿世界和平，愿英雄安息。
