用户,是否看过,评分,评论时间,有用数,评论
二月桃花五月榴,看过,较差,2018-07-27 15:51:06,37,没有想象中的好看，为了搞笑而搞笑。
小跟班1709,看过,力荐,2018-08-04 08:52:07,11,不止6.7，作为喜剧片真的成功了，反正我笑了。
内有恶犬,看过,还行,2018-07-24 18:52:10,10,沈腾喜剧功底持续在线，可惜被张晨光一记结尾大招抢了风头。
沧海一小生,看过,还行,2018-08-03 17:22:31,8,这部电影的搞笑有些生拉硬拽的感觉，女主角演得其实是不错的，但是怎么就少了点和男主合作的亲密无限以及自然而然的碰撞感！
天蝎小猪,看过,推荐,2018-07-30 00:18:08,10,相比《夏洛特烦恼》的惊艳，本片只是再次展现了“开心麻花”的基本喜剧水准而已，却终究是差了一口气，大概从马丽化身为“冬梅大桥”的一幕开始就注定了整部作品难堪超越重任了，毕竟夏洛的人设和有关剧设要更加接地气，加上少了马丽这面“镜子”，王多鱼之穷屌丝变暴发户式的人生抉择，现在即便是在童话和寓言里也很少见了，这种有点像是为了喜剧而制造的喜剧，除了让观众记住一些笑点外，已经很难从中再感悟些什么了……
国王KING,看过,还行,2018-09-23 14:34:20,8,十个亿……用来拍HP电影，余钱做特效。
bekey,看过,推荐,2018-08-01 22:04:16,14,一个月花光四亿……其实想打三星半的，因为这就是帮爱做梦的普罗大众圆梦啊，但是类似的电影总是有个转折，最后回归主流价值观教育，觉得新意略欠缺……当然了，山争大哥和开心麻花组合，必须开心啊，喜剧还不错
萨嘎摩多熊猫桑,看过,还行,2018-08-03 23:38:37,8,本来是想避免看的片子，还好比想象中好笑。不过二爷要是再坚持下，估计二奶就不会这么亏了，毕竟台湾司法院去年宣布了民法未保障同性的婚姻自由和同等权利违宪。
琉璃莉,看过,力荐,2018-07-28 21:00:15,16,只要你有了10亿，钱就会不明不白自己繁殖，真是个悲伤的道理。
文泽尔,看过,较差,2018-11-02 08:02:50,8,电视昨晚播出 写新书序言的空档里看完了 其实算是荒诞剧 十亿不多 其实有这个数量的资产后 一般真正随意流动的都没多少 也没谁真会去过挥霍的生活 最近偶然看到总公司的公示 持三亿六千万股56%份额的某人 新开公司只兑现52万股 还自己出门投传单 很受触动(作为血亲也觉得惭愧 大家族传统 我看来是不剩多少了) 我素来认为不应对钱财高看 容易受约束 现在想想确实应该如此
伊豆,看过,推荐,2018-07-25 09:49:33,50,看预告片觉得有点尴尬，没想到正片真的很好笑！“气氛烘到这儿了”“王总好”好好笑，哈哈哈。最后的“二奶”很拉好感。
艾小柯,看过,较差,2019-02-02 23:10:37,7,这部拍得比较像电影了，虽然小品气息还是比较浓郁。故事本身还是挺好笑的。
远古飞行员,看过,较差,2018-07-30 22:20:09,18,整体剧情非常无聊尴尬！沈腾从头到尾说台词都是吼，乱嚷嚷。这部电影反应的道理是：有钱人越来越有钱！本来是一颗星的电影，加一颗星的原因是张晨光最后说是老头子的同性伴侣！居然过审了！
迷宝,看过,推荐,2018-07-28 21:50:05,11,王力宏心也是够大的…
Bless_U,看过,推荐,2018-08-01 23:26:35,17,hhh好笑，笑到流泪，瑕疵是有，但结尾收得不错，看完很顺。
已注销,看过,推荐,2018-07-28 00:41:56,17,不喜欢女主，但是沈腾发挥依然稳定，自带搞笑BUFF，看得很爽，四星走起！
朝阳区妻夫木聪,看过,较差,2018-07-24 20:21:07,5,开心麻花确实在打造自己的喜剧宇宙，不谈剧本的问题，在我看来他们的片子啥时候能不再靠物化女性制造笑点才算是真正的进步吧……
生人回避,看过,推荐,2018-08-01 00:43:08,5,年度最佳国产LGBT电影！不接受反驳！
竹官碧,看过,较差,2018-07-29 23:14:59,19,对不起，我偏要“以三观来评价文艺作品”。
nadja,看过,2018-07-27 15:14:20, ,16,耍小聪明的电影，大家都这么反感了吗？
我,看过,很差,2018-07-30 14:50:54,25,三年了，还是和《夏洛特烦恼》一样low。有钱人都不是好东西女人都可以花钱买，我有钱了（当然不能是自己劳动赚的，这辈子不可能劳动了）尽情戏耍作贱你们简直不要太爽但我知道只有真情可贵……牛逼（抱拳）在卢瑟意淫还要搞出情怀界，这片子也得评个A+吧。
JulyChan,看过,2018-07-27 19:43:18, ,11,屌丝的一夜春梦。王力宏真的滑铁糊。
獨孤島主,看过,较差,2018-08-31 10:47:57,3,用档顶球，是最分裂的桥段
近似无限透明的蓝色,看过,很差,2018-07-30 15:44:59,10,完全get不到笑点，无限被放大的low让人极度不适，骨子里比饭局上的黄段子更让人讨厌。任何无限制的膨胀都不会让人愉快，包括导演与创作方，喜剧依然需要诚意与真挚。段子多并不等于快乐就会加倍，全民都喜欢的也并不等于就好，这种制作越来越“精良的喜剧，于我看来恰恰是国产电影的悲哀。
Paco,看过,2018-11-16 01:15:31, ,4,比《羞羞的铁拳》进步的一点在于有意识地去段子化，没有一个概念翻来覆去玩到底，而是做了递进。最大问题在于足球赛的抽离，整个团队的“人设”和前面是割裂的，沈腾本身的欲求也出现了不统一，观众没有充足的情感积累。作为一个高潮是煽动力失效的，这和《少林足球》高下立判。而真正的第三幕又悬念孱弱、过于简单。
愿赌服输,看过,还行,2018-07-30 16:38:59,15,大开大合，未免有些刻意。
喵锅先森Danbo,看过,较差,2018-07-28 13:19:34,17,电影院里很多人都在笑，而我们几个总是没有get到梗，有时梗来得太突然了
放开那个浪味仙,看过,还行,2018-07-30 00:41:11,3,沈腾很会逗观众开心。
之晨,看过,推荐,2018-07-28 18:24:54,16,呦呦呦，你说这个电影有什么意义？叫个loser一个月花光十亿，庸俗有了底气，高尚也能陪你演戏，股神都能被气的离去，泡小妞砸钱就能搞定，看力宏享受VIP待遇，减肥也有了动力，足球煽情也别这么刻意，国足早就当靶子被射到放弃，为了爱舍弃金钱就有了光辉的人性？可你没有钱哪有爱理你这个狗屁。钱不是万能的貌似是口袋空空的安慰剂，但有钱才皆有可能更像是慢性毒药要了普通人的命。所以你说这个电影到底有什么意义？我的穷只能陪着我笑到岔气。
SleepWalker,看过,较差,2018-07-29 18:08:55,16,从骨子里透出的那种糜烂恶俗的感觉，恶心。无聊的梗和尴尬的笑点，如坐针毡。宋芸桦违和到极致，王力宏乱入倒成了亮点。开心麻花圈钱之路一帆风顺，那我预祝你日后的片子都是同档期首富。
沉瘾,看过,推荐,2018-07-27 07:32:02,23,"开100个steam账号，把发售的游戏全买了，然后把游戏的dlc,饰品之类的全买了，估计10亿没了"
黄悦_,看过,还行,2018-07-30 17:24:16,2,一般。对于主线要表达的“励志”剧情有偏离 讲爱情 夏竹发现碰瓷真相只不过是最后一根稻草 真正酝酿感情的还在于烟花和演唱会时的互动 另外 虽说最后王多鱼风光无限来个裸捐 但这所有称之为成功的一切其实都是他不劳而获来得 仔细想想 有点本末倒置的意味。剧情也有大bug 王多鱼用2000万包本来15万一天的酒店一个月 就是说物价可以随便哄抬 那花不完这个点就不攻自破了。然而 看到麻花们自从喜剧人之后 有钱了有知名度了就拼命拍电影来实现自己的表演梦 加之有“夏竹你好好看看我还剩下多少钱”“西虹人寿”等走心的笑点 还是有点感动 加一星以资鼓励
',看过,较差,2018-08-03 20:11:50,8,现阶段中国老百姓审美就这个水准了。女主太讨厌了，长相和说话方式都是让我火大的那一型，这一型广泛分布在我国各大办事机构，可怕。
娅娅娅,看过,推荐,2018-07-27 23:30:19,6,可以，笑点不算太密集，有些梗稍微有点硬，但还是挺搞笑的，我觉得最让人受不了的是101的歌，太难听了，除此之外，整体还不错。
天苍苍/豆瓣特色看不爽就骂装逼,看过,推荐,2018-07-28 16:47:26,3,差点被前期黑口碑给骗了，水准以上，我甚至觉得好过铁拳，虽然足球戏部分略尬，其它主线表现优秀，什么段子拼凑、出卖人体器官这大概是刷了预告片后的评价，正片里除了密集的笑点，故事剧情绝对是正经打磨过的，沈腾表现继续优秀，女主反差萌我也认了，配角卖力，唯一遗憾的是，一鸣你怎么胖成这样了
好运切,看过,力荐,2018-07-28 22:51:22,13,虽然结局很弱，但是笑点密集。没有什么深刻内涵，没有什么隐晦比喻，就是让人肤浅的开心，挺好的喜剧
Talent,看过,较差,2018-07-27 21:49:36,18,好笑的烂片。
灰色堡垒,看过,还行,2018-07-27 21:33:37,6,真的很好笑，开心麻花现在也是国产喜剧片的金字招牌了，而且他们总是能找到非常吸引人的故事设定来弥补编剧上的不足（不过《夏洛特烦恼》就被质疑抄袭，《羞羞的铁拳》的故事设定也不新鲜，本片的故事设定又和《布鲁斯特的百万横财》颇为相似）。就是整部电影的价值观还是过于主旋律了，要讽刺一个金钱能够颠倒黑白、使人迷失自我的社会，那就讽刺到底，创造出两个脱离现实的主角形象，而且硬是拗出一个温暖又说教的结尾就没意思了，还好最后转到了对育儿问题的探讨，算是有所挽救。毕竟是开心麻花第一部没有舞台剧基础的电影，本片的剧情和他们之前的作品还是有比较明显的差距的。如果真的要拍出底层小人物的内心和整个时代的面貌，还是得跟许冠文学学。
書衣偵探華斯比,看过,推荐,2018-07-27 18:37:56,10,整体还挺搞笑的。宋芸桦的角色确实不太适合马丽来演。预告片里出现的“AV米兰”被改掉了。最喜欢“脂肪险”的桥段。乐呵乐呵看看不错。
七七,看过,还行,2018-07-28 22:07:35,11,一般
吃瓜少年,看过,推荐,2018-07-29 20:46:19,10,本来期望值不高，笑点低如我笑得像个傻子，王力宏出现得挺惊喜
白发生,看过,较差,2018-07-30 20:00:29,9,讽刺力度很差，视听语言很渣，多数笑点很尬，某些评论很假。急功近利的开心麻花在电影艺术上是不会有什么发展了，但他们的目的显然已经达到，并且在未来很长一段历史时期内，还将继续达到下去。恭喜~
[已注销],看过,较差,2018-07-30 22:15:37,11,感觉没诚意，比羞羞的铁拳都要差一点。偶有妙笔不成章，剧本糙，看得出来欠打磨。所谓的讽刺，感觉是被重复过无数次的老生常谈，没有什么痛切之处，反倒显得媚俗。请股神吃饭导致股民盲从和结尾算养孩子的账算最好的两个段落。这类发泄和讽刺类的电影，真应该学学城市英雄。卡路里那歌有点让人恶心反胃，一种在电影院强制受刑的痛苦感，好久没听过这么难听的歌了。
开膛手菲欧娜,看过,还行,2018-08-06 10:48:25,7,演女主的女演员完全不会演戏啊，演技尴尬让人出戏，太败笔了。但是在这个年代把同性恋放在大荧幕上“二奶”，虽然是搞笑性质的，但是还是一个意义，所以给个及格。
八月槎,看过,推荐,2018-07-28 15:31:48,5,比铁拳好，不如夏洛特，人物比较扁平
九個9,看过,较差,2018-07-27 23:40:47,22,烂到想吃一顿齐齐哈尔BBQ
